日付,始値,高値,安値,終値,出来高
2006/10/17,16705,16710,16575,16630,70146
2006/10/18,16540,16700,16480,16690,91525
2006/10/19,16695,16700,16505,16525,75866
2006/10/20,16585,16675,16570,16630,66675
2006/10/23,16635,16820,16615,16775,81318
2006/10/24,16865,16920,16765,16800,79993
2006/10/25,16865,16870,16710,16710,64671
2006/10/26,16815,16880,16790,16835,67747
2006/10/27,16875,16905,16650,16695,92700
2006/10/30,16560,16560,16340,16385,67663
2006/10/31,16400,16495,16320,16355,71771
2006/11/01,16320,16460,16245,16395,72976
2006/11/02,16260,16360,16215,16360,75579
2006/11/06,16280,16410,16210,16385,60288
2006/11/07,16525,16545,16390,16430,55883
2006/11/08,16405,16440,16205,16225,77365
2006/11/09,16230,16300,16110,16245,74169
2006/11/10,16190,16295,16085,16085,79655
2006/11/13,16020,16080,15920,16005,72562
2006/11/14,16210,16330,16205,16305,66773
2006/11/15,16340,16390,16255,16280,62523
2006/11/16,16300,16380,16145,16175,60920
2006/11/17,16200,16250,16065,16075,77838
2006/11/20,16005,16040,15705,15705,82014
2006/11/21,15765,15830,15695,15695,67247
2006/11/22,15705,15905,15680,15865,63772
2006/11/24,15775,15785,15630,15730,71882
2006/11/27,15615,15910,15605,15885,70908
2006/11/28,15700,15865,15650,15855,75827
2006/11/29,15960,16130,15955,16095,74464
2006/11/30,16170,16310,16150,16310,74896
2006/12/01,16310,16380,16240,16340,70089
2006/12/04,16250,16360,16185,16235,81378
2006/12/05,16355,16400,16230,16290,73548
2006/12/06,16305,16400,16245,16400,75951
2006/12/07,16480,16550,16410,16485,51259
2006/12/08,16525,16525,16360,16385,79098
2006/12/11,16480,16620,16480,16580,77529
2006/12/12,16630,16700,16590,16670,92101
2006/12/13,16630,16700,16590,16695,66401
2006/12/14,16720,16850,16720,16850,61024
2006/12/15,16960,16975,16870,16920,76241
2006/12/18,16970,17005,16940,16965,56025
2006/12/19,16880,16965,16760,16810,91052
2006/12/20,16835,17065,16835,17005,96439
2006/12/21,17050,17120,17015,17060,94267
2006/12/22,17050,17115,17010,17110,70432
2006/12/25,17145,17145,17070,17085,66330
2006/12/26,17095,17215,17080,17190,61445
2006/12/27,17240,17280,17230,17265,57172
2006/12/28,17310,17315,17180,17245,82044
2006/12/29,17270,17300,17240,17265,31858
2007/01/04,17345,17390,17330,17360,33664
2007/01/05,17325,17335,17015,17080,104358
2007/01/09,16995,17290,16995,17260,117632
2007/01/10,17230,17235,16860,16950,147327
2007/01/11,16975,17080,16770,16870,145811
2007/01/12,16995,17180,16945,17085,121793
2007/01/15,17150,17290,17150,17255,82906
2007/01/16,17225,17310,17190,17235,84852
2007/01/17,17155,17365,17010,17270,152878
2007/01/18,17240,17430,17225,17385,145724
2007/01/19,17350,17400,17250,17335,120167
2007/01/22,17460,17495,17415,17430,72007
2007/01/23,17360,17450,17335,17435,107373
2007/01/24,17515,17570,17515,17535,84012
2007/01/25,17630,17640,17435,17485,115585
2007/01/26,17400,17430,17310,17385,120963
2007/01/29,17385,17505,17325,17495,106531
2007/01/30,17525,17565,17460,17515,96474
2007/01/31,17490,17515,17265,17395,128196
2007/02/01,17375,17565,17360,17565,118389
2007/02/02,17580,17655,17540,17590,106116
2007/02/05,17535,17545,17300,17345,144373
2007/02/06,17410,17445,17350,17415,97234
2007/02/07,17355,17380,17190,17310,132311
2007/02/08,17380,17405,17220,17290,123676
2007/02/09,17335,17550,17295,17525,124527
2007/02/13,17460,17640,17450,17605,130470
2007/02/14,17650,17795,17650,17780,111117
2007/02/15,17940,17945,17820,17890,118016
2007/02/16,17815,17895,17790,17865,103418
2007/02/19,17835,17985,17810,17920,88726
2007/02/20,17910,17955,17825,17955,104454
2007/02/21,17895,17975,17850,17930,134860
2007/02/22,18040,18140,18035,18105,117985
2007/02/23,18115,18240,18055,18215,134204
2007/02/26,18265,18315,18150,18215,125089
2007/02/27,18240,18275,18070,18110,140867
2007/02/28,17410,17585,17340,17545,201514
2007/03/01,17485,17560,17260,17395,180961
2007/03/02,17345,17370,17160,17165,187410
2007/03/05,16840,16945,16520,16625,188519
2007/03/06,16660,16880,16635,16825,154885
2007/03/07,17005,17010,16725,16775,164899
2007/03/08,16695,17090,16670,17085,101807
2007/03/09,17085,17195,17035,17120,159386
2007/03/12,17260,17275,17140,17275,123820
2007/03/13,17205,17245,17090,17125,132621
2007/03/14,16700,16775,16550,16550,187494
2007/03/15,16740,16885,16695,16810,137350
2007/03/16,16720,16875,16580,16695,166419
2007/03/19,16650,16995,16630,16995,155613
2007/03/20,17120,17215,17075,17155,130376
2007/03/22,17400,17430,17330,17380,86815
2007/03/23,17460,17490,17340,17435,120447
2007/03/26,17465,17485,17360,17470,98659
2007/03/27,17390,17545,17335,17430,145524
2007/03/28,17395,17470,17160,17245,182594
2007/03/29,17155,17380,17060,17275,172195
2007/03/30,17315,17415,17285,17325,121023
2007/04/02,17380,17460,17015,17025,178912
2007/04/03,17180,17310,17120,17270,134291
2007/04/04,17425,17610,17420,17580,146728
2007/04/05,17520,17555,17450,17530,123744
2007/04/06,17535,17585,17450,17525,90739
2007/04/09,17640,17775,17635,17765,120109
2007/04/10,17660,17740,17635,17690,105605
2007/04/11,17695,17745,17645,17705,94945
2007/04/12,17620,17630,17465,17520,149557
2007/04/13,17675,17685,17340,17395,171091
2007/04/16,17565,17725,17535,17640,140677
2007/04/17,17795,17810,17470,17615,179751
2007/04/18,17605,17730,17545,17660,163167
2007/04/19,17520,17540,17235,17385,222511
2007/04/20,17500,17525,17420,17435,133005
2007/04/23,17610,17680,17425,17500,163530
2007/04/24,17385,17525,17320,17440,167074
2007/04/25,17380,17390,17245,17265,152313
2007/04/26,17385,17520,17335,17465,142352
2007/04/27,17365,17565,17305,17400,205033
2007/05/01,17420,17430,17210,17270,158751
2007/05/02,17330,17460,17235,17445,144812
2007/05/07,17620,17730,17615,17700,119711
2007/05/08,17635,17725,17600,17665,128938
2007/05/09,17630,17765,17620,17760,129551
2007/05/10,17810,17845,17725,17775,131148
2007/05/11,17595,17615,17460,17545,155315
2007/05/14,17725,17790,17680,17700,122815
2007/05/15,17575,17620,17500,17540,142750
2007/05/16,17505,17565,17440,17555,124132
2007/05/17,17605,17670,17485,17530,150490
2007/05/18,17580,17580,17330,17400,183150
2007/05/21,17470,17610,17410,17570,177907
2007/05/22,17565,17740,17555,17705,184311
2007/05/23,17745,17815,17700,17725,157973
2007/05/24,17695,17770,17615,17665,170886
2007/05/25,17525,17530,17375,17455,165440
2007/05/28,17555,17635,17545,17605,140570
2007/05/29,17540,17700,17525,17685,141141
2007/05/30,17650,17730,17485,17600,209592
2007/05/31,17740,17890,17705,17875,197897
2007/06/01,17960,18025,17935,17965,136707
2007/06/04,18080,18080,17980,18015,104900
2007/06/05,18010,18080,17955,18065,135533
2007/06/06,18000,18070,17990,18045,103679
2007/06/07,17860,18075,17850,18075,102821
2007/06/08,17900,17900,17725,17795,186203
2007/06/11,17940,17950,17825,17830,143983
2007/06/12,17850,17890,17760,17805,141375
2007/06/13,17650,17800,17610,17735,180198
2007/06/14,17860,17900,17835,17895,119172
2007/06/15,17970,18030,17960,18025,117289
2007/06/18,18160,18220,18135,18200,153573
2007/06/19,18170,18180,18125,18180,103981
2007/06/20,18200,18325,18165,18235,174207
2007/06/21,18120,18310,18115,18260,178584
2007/06/22,18190,18225,18110,18215,196479
2007/06/25,18130,18220,18080,18080,199540
2007/06/26,18130,18135,18040,18095,182918
2007/06/27,18005,18010,17855,17855,207448
2007/06/28,17920,17985,17915,17975,148419
2007/06/29,18025,18170,18000,18150,197475
2007/07/02,18145,18190,18080,18185,143437
2007/07/03,18220,18255,18170,18215,133276
2007/07/04,18190,18230,18165,18195,120421
2007/07/05,18215,18315,18215,18250,162873
2007/07/06,18215,18220,18105,18140,168757
2007/07/09,18240,18300,18235,18275,155593
2007/07/10,18260,18280,18225,18265,114221
2007/07/11,18115,18130,18055,18065,182919
2007/07/12,18125,18150,17935,17990,205244
2007/07/13,18195,18300,18180,18275,213900
2007/07/17,18260,18275,18190,18215,155465
2007/07/18,18155,18160,17970,18035,237919
2007/07/19,18120,18150,18050,18130,181161
2007/07/20,18175,18240,18150,18185,172800
2007/07/23,17975,18015,17905,17970,191891
2007/07/24,18025,18040,17920,18010,200148
2007/07/25,17770,17895,17750,17860,231945
2007/07/26,17835,17880,17665,17695,215097
2007/07/27,17240,17380,17200,17280,302269
2007/07/30,17050,17310,17040,17310,268352
2007/07/31,17290,17310,17200,17280,214945
2007/08/01,17105,17145,16805,16805,313935
2007/08/02,16965,17000,16655,16980,370795
2007/08/03,17030,17115,16910,17010,317856
2007/08/06,16690,16960,16660,16875,283048
2007/08/07,17055,17060,16865,16935,276168
2007/08/08,16960,17095,16925,17095,266767
2007/08/09,17245,17275,17150,17210,218090
2007/08/10,16820,16850,16650,16745,319917
2007/08/13,16830,16960,16735,16770,287291
2007/08/14,16825,16865,16750,16845,208174
2007/08/15,16630,16645,16395,16415,254867
2007/08/16,16210,16240,15865,16030,438460
2007/08/17,15995,16025,15225,15255,442657
2007/08/20,15785,15960,15705,15750,300668
2007/08/21,15760,16105,15745,15895,311341
2007/08/22,15860,15960,15785,15915,228231
2007/08/23,16235,16380,16225,16380,237867
2007/08/24,16300,16330,16185,16265,195484
2007/08/27,16505,16515,16265,16310,163828
2007/08/28,16215,16355,16195,16280,166693
2007/08/29,15845,16065,15825,16065,210544
2007/08/30,16290,16295,16085,16185,194321
2007/08/31,16295,16600,16270,16595,198371
2007/09/03,16495,16590,16450,16540,167704
2007/09/04,16460,16520,16390,16400,164153
2007/09/05,16520,16565,16140,16180,265601
2007/09/06,16005,16270,15835,16240,314414
2007/09/07,16135,16240,16020,16095,224694
2007/09/10,15700,15855,15635,15740,243554
2007/09/11,15790,15950,15610,15840,235894
2007/09/12,15940,16050,15725,15810,237925
2007/09/13,15910,15945,15790,15790,147314
2007/09/14,15875,16115,15845,16105,210794
2007/09/18,15945,15955,15745,15765,200393
2007/09/19,16270,16375,16230,16360,194003
2007/09/20,16480,16480,16305,16390,201470
2007/09/21,16250,16325,16210,16265,178437
2007/09/25,16375,16480,16275,16435,191131
2007/09/26,16400,16495,16400,16480,165915
2007/09/27,16640,16920,16640,16885,216130
2007/09/28,16960,16980,16785,16820,231613
2007/10/01,16855,16955,16720,16860,227304
2007/10/02,17095,17115,17020,17090,184590
2007/10/03,17120,17250,17045,17200,188582
2007/10/04,17110,17200,17075,17120,193240
2007/10/05,17090,17180,17060,17140,182052
2007/10/09,17210,17280,17170,17195,177139
2007/10/10,17220,17285,17185,17225,162475
2007/10/11,17225,17530,17190,17530,272656
2007/10/12,17485,17490,17310,17340,240833
2007/10/15,17445,17470,17330,17395,169390
2007/10/16,17290,17320,17135,17135,247405
2007/10/17,17140,17145,16820,16970,365815
2007/10/18,17015,17180,17000,17105,268000
2007/10/19,16930,16950,16730,16815,275194
2007/10/22,16275,16485,16255,16430,250672
2007/10/23,16490,16575,16435,16475,175129
2007/10/24,16535,16595,16340,16385,242547
2007/10/25,16435,16470,16205,16265,269623
2007/10/26,16425,16530,16365,16500,230144
2007/10/29,16660,16800,16655,16740,184161
2007/10/30,16650,16685,16505,16680,249435
2007/10/31,16640,16755,16570,16710,229948
2007/11/01,16830,16900,16805,16900,191235
2007/11/02,16520,16640,16495,16505,241250
2007/11/05,16440,16450,16220,16290,227048
2007/11/06,16160,16360,16155,16265,255376
2007/11/07,16350,16360,16090,16140,233924
2007/11/08,15785,15860,15635,15750,308804
2007/11/09,15785,15850,15560,15565,344320
2007/11/12,15230,15285,14975,15220,323936
2007/11/13,15185,15245,14985,15040,343531
2007/11/14,15410,15525,15360,15525,246592
2007/11/15,15545,15600,15355,15385,229170
2007/11/16,15170,15200,15035,15180,269648
2007/11/19,15215,15315,15045,15065,274900
2007/11/20,14805,15235,14745,15230,361474
2007/11/21,15090,15170,14770,14815,363015
2007/11/22,14670,15015,14660,14825,339966
2007/11/26,14975,15310,14950,15180,282479
2007/11/27,14830,15350,14805,15240,327945
2007/11/28,15250,15290,15090,15165,263111
2007/11/29,15515,15570,15465,15560,215032
2007/11/30,15520,15755,15520,15720,248285
2007/12/03,15765,15810,15580,15695,260346
2007/12/04,15660,15690,15435,15475,261855
2007/12/05,15425,15680,15355,15655,278578
2007/12/06,15860,15925,15750,15925,270829
2007/12/07,16005,16120,15920,15940,278246
2007/12/10,16010,16035,15825,15870,252812
2007/12/11,16040,16090,15970,16085,200657
2007/12/12,15705,15975,15695,15915,229010
2007/12/13,15820,15835,15490,15505,207403
2007/12/14,15620,15730,15460,15565,313239
2007/12/17,15450,15550,15230,15230,221994
2007/12/18,15090,15335,15030,15180,305937
2007/12/19,15210,15300,15045,15095,239400
2007/12/20,15190,15200,15020,15020,205119
2007/12/21,15085,15330,15030,15300,261875
2007/12/25,15625,15645,15535,15635,140493
2007/12/26,15650,15730,15600,15725,111703
2007/12/27,15645,15665,15560,15600,152306
2007/12/28,15440,15445,15235,15235,113786
2008/01/04,14870,14890,14565,14660,157784
2008/01/07,14500,14700,14425,14470,267598
2008/01/08,14455,14570,14375,14530,265186
2008/01/09,14300,14630,14265,14605,312681
2008/01/10,14550,14610,14390,14420,256627
2008/01/11,14480,14480,14105,14160,344348
2008/01/15,14175,14250,13930,13970,329926
2008/01/16,13645,13860,13475,13475,389120
2008/01/17,13680,13830,13475,13745,394996
2008/01/18,13395,13920,13360,13810,398874
2008/01/21,13630,13660,13290,13315,365200
2008/01/22,12690,12970,12500,12500,504179
2008/01/23,13035,13125,12615,12830,385538
2008/01/24,13040,13155,12930,13080,327294
2008/01/25,13290,13670,13290,13670,287250
2008/01/28,13435,13485,13040,13085,280333
2008/01/29,13420,13530,13230,13430,347688
2008/01/30,13470,13530,13270,13430,328677
2008/01/31,13150,13640,13135,13530,372446
2008/02/01,13505,13670,13435,13490,300017
2008/02/04,13740,13905,13740,13875,248135
2008/02/05,13795,13825,13655,13755,241551
2008/02/06,13330,13370,13055,13085,300658
2008/02/07,13050,13245,12980,13190,300293
2008/02/08,13120,13290,12985,13045,284119
2008/02/12,12990,13140,12930,12980,235568
2008/02/13,13225,13260,13030,13100,264969
2008/02/14,13445,13645,13420,13630,235758
2008/02/15,13450,13680,13350,13625,289682
2008/02/18,13620,13845,13580,13610,288803
2008/02/19,13800,13855,13685,13770,248121
2008/02/20,13730,13735,13280,13310,303363
2008/02/21,13520,13795,13485,13690,322934
2008/02/22,13495,13540,13370,13505,276438
2008/02/25,13620,13980,13620,13890,316663
2008/02/26,14085,14100,13800,13905,257742
2008/02/27,14050,14130,13950,14030,257229
2008/02/28,13860,13970,13790,13900,221628
2008/02/29,13640,13680,13530,13575,228480
2008/03/03,13155,13180,12990,13015,266833
2008/03/04,13120,13125,12875,12950,332425
2008/03/05,13000,13050,12910,12970,283371
2008/03/06,13070,13370,13045,13215,280185
2008/03/07,12795,12870,12730,12780,241004
2008/03/10,12680,12780,12525,12560,298638
2008/03/11,12355,12680,12340,12615,349721
2008/03/12,13135,13140,12795,12895,268146
2008/03/13,12690,12775,12350,12400,240827
2008/03/14,12460,12525,12085,12180,358342
2008/03/17,12000,12010,11610,11750,450858
2008/03/18,11785,11935,11730,11880,334112
2008/03/19,12380,12405,12060,12230,365864
2008/03/21,12280,12420,12225,12395,228820
2008/03/24,12380,12520,12355,12415,250510
2008/03/25,12595,12740,12490,12740,312875
2008/03/26,12650,12775,12605,12775,287779
2008/03/27,12600,12655,12490,12620,291050
2008/03/28,12615,12915,12530,12840,311385
2008/03/31,12730,12735,12440,12510,309204
2008/04/01,12580,12810,12545,12665,352309
2008/04/02,13115,13220,13070,13210,253630
2008/04/03,13190,13430,13140,13400,280797
2008/04/04,13260,13395,13225,13290,254524
2008/04/07,13245,13500,13235,13475,258929
2008/04/08,13380,13420,13250,13290,218172
2008/04/09,13350,13380,13015,13130,300983
2008/04/10,13025,13090,12915,12940,319862
2008/04/11,13080,13360,13070,13340,336372
2008/04/14,12950,12995,12860,12955,245794
2008/04/15,12985,13080,12890,12975,298309
2008/04/16,13155,13245,13135,13185,231798
2008/04/17,13465,13520,13370,13445,261900
2008/04/18,13460,13510,13340,13485,261227
2008/04/21,13780,13785,13655,13715,253648
2008/04/22,13575,13610,13535,13555,214800
2008/04/23,13455,13740,13455,13625,288627
2008/04/24,13615,13675,13505,13575,298518
2008/04/25,13660,13910,13645,13825,340425
2008/04/28,13925,14020,13755,13915,302065
2008/04/30,13810,13990,13785,13830,308906
2008/05/01,13835,13895,13730,13790,295298
2008/05/02,14065,14095,13985,14065,250452
2008/05/07,14180,14210,14025,14130,278638
2008/05/08,13995,14030,13935,13945,231250
2008/05/09,13920,13960,13635,13645,286520
2008/05/12,13555,13810,13540,13755,308519
2008/05/13,13795,14015,13730,14015,360979
2008/05/14,14000,14145,13880,14125,355523
2008/05/15,14185,14370,14180,14265,348314
2008/05/16,14370,14420,14200,14265,333280
2008/05/19,14340,14360,14225,14275,291523
2008/05/20,14220,14295,14120,14195,301339
2008/05/21,13995,14050,13840,13920,346613
2008/05/22,13740,14005,13655,13985,382297
2008/05/23,13950,14165,13915,14045,366342
2008/05/26,13835,13880,13670,13695,325626
2008/05/27,13785,13940,13775,13910,335299
2008/05/28,13960,13995,13665,13740,372517
2008/05/29,13890,14160,13875,14125,400068
2008/05/30,14205,14370,14195,14345,309158
2008/06/02,14360,14475,14190,14435,387471
2008/06/03,14210,14300,14120,14200,400845
2008/06/04,14310,14430,14260,14380,303289
2008/06/05,14380,14385,14255,14350,295443
2008/06/06,14605,14610,14485,14520,193801
2008/06/09,14100,14270,14070,14210,258373
2008/06/10,14280,14320,13985,14050,328226
2008/06/11,14150,14200,13995,14175,278634
2008/06/12,13910,13935,13820,13885,196690
2008/06/13,14020,14070,13825,13985,372150
2008/06/16,14165,14400,14125,14345,276894
2008/06/17,14400,14430,14310,14405,269766
2008/06/18,14355,14495,14335,14440,247255
2008/06/19,14305,14310,14080,14155,332005
2008/06/20,14185,14220,13910,13950,351532
2008/06/23,13745,13940,13670,13850,324411
2008/06/24,13770,13900,13745,13900,252398
2008/06/25,13795,13885,13650,13870,366114
2008/06/26,13885,13980,13820,13850,294672
2008/06/27,13500,13600,13470,13530,304911
2008/06/30,13590,13625,13460,13465,289037
2008/07/01,13510,13600,13460,13470,338742
2008/07/02,13500,13510,13250,13285,401874
2008/07/03,13185,13360,13140,13220,423349
2008/07/04,13280,13310,13145,13280,344526
2008/07/07,13220,13425,13180,13370,327300
2008/07/08,13305,13315,12990,13015,409479
2008/07/09,13240,13310,13045,13125,380649
2008/07/10,12950,13160,12925,13045,363842
2008/07/11,13055,13190,12920,13090,439713
2008/07/14,13015,13200,12970,13055,410316
2008/07/15,12910,12910,12720,12765,358830
2008/07/16,12725,12840,12680,12720,345644
2008/07/17,12915,12945,12860,12915,251974
2008/07/18,13010,13030,12770,12835,294260
2008/07/22,13030,13225,12960,13200,262401
2008/07/23,13280,13410,13245,13360,290229
2008/07/24,13435,13660,13420,13660,319289
2008/07/25,13425,13465,13330,13360,257909
2008/07/28,13450,13480,13335,13355,254746
2008/07/29,13195,13200,13025,13130,305095
2008/07/30,13305,13390,13280,13370,232354
2008/07/31,13450,13485,13250,13365,328354
2008/08/01,13260,13285,13040,13045,342138
2008/08/04,13060,13130,12915,12945,315842
2008/08/05,12990,13070,12900,12900,314957
2008/08/06,13185,13295,13130,13245,283624
2008/08/07,13250,13265,13030,13140,334376
2008/08/08,13025,13270,12955,13180,383969
2008/08/11,13300,13470,13300,13410,301615
2008/08/12,13370,13430,13280,13315,346964
2008/08/13,13190,13200,12940,13035,401567
2008/08/14,12915,13095,12905,12945,336004
2008/08/15,12980,13040,12950,13040,216538
2008/08/18,12950,13270,12920,13165,377285
2008/08/19,12950,12955,12780,12855,303373
2008/08/20,12745,12930,12740,12855,268616
2008/08/21,12895,12910,12720,12750,323737
2008/08/22,12730,12745,12620,12670,257059
2008/08/25,12860,12950,12855,12865,245132
2008/08/26,12685,12805,12655,12760,273014
2008/08/27,12745,12790,12685,12780,207073
2008/08/28,12850,12855,12720,12795,229130
2008/08/29,12940,13085,12940,13065,282805
2008/09/01,12905,12955,12820,12845,233724
2008/09/02,12805,12925,12475,12615,416556
2008/09/03,12735,12770,12640,12680,306838
2008/09/04,12610,12665,12515,12575,334624
2008/09/05,12200,12275,12155,12185,337933
2008/09/08,12480,12675,12465,12645,323226
2008/09/09,12500,12515,12335,12405,319804
2008/09/10,12150,12410,12125,12325,416017
2008/09/11,12190,12255,12060,12130,280732
2008/09/12,12210,12240,12015,12180,374791
2008/09/16,11600,11650,11485,11585,405750
2008/09/17,11775,11840,11655,11710,436309
2008/09/18,11280,11490,11245,11405,417044
2008/09/19,11755,11885,11680,11885,454095
2008/09/22,12230,12245,12040,12060,371917
2008/09/24,12000,12145,11860,12130,422517
2008/09/25,11910,12090,11870,12040,373147
2008/09/26,12040,12130,11815,11940,450197
2008/09/29,11945,12115,11775,11775,417259
2008/09/30,11095,11470,11090,11290,443693
2008/10/01,11495,11520,11350,11445,410523
2008/10/02,11495,11520,11155,11160,414335
2008/10/03,11100,11165,10955,10980,448260
2008/10/06,10765,10790,10400,10445,562010
2008/10/07,10060,10395,9935,10200,694409
2008/10/08,9735,9850,9025,9065,618251
2008/10/09,9175,9470,9110,9220,607861
2008/10/10,8330,8475,7795,8040,485320
2008/10/14,9300,9720,9235,9675,406948
2008/10/15,9300,9640,9270,9530,531626
2008/10/16,8410,8745,8230,8275,520361
2008/10/17,8730,8810,8540,8675,490506
2008/10/20,8830,9090,8695,9065,482643
2008/10/21,9305,9375,9135,9260,397701
2008/10/22,9030,9075,8620,8680,466888
2008/10/23,8220,8545,7990,8450,622970
2008/10/24,8270,8295,7575,7655,628152
2008/10/27,7440,7895,7085,7155,643536
2008/10/28,7100,7730,6990,7685,658345
2008/10/29,8185,8380,7745,8315,587641
2008/10/30,8485,9135,8320,9010,623739
2008/10/31,8790,9045,8440,8530,535807
2008/11/04,8975,9155,8875,9080,369684
2008/11/05,9430,9570,9240,9555,490343
2008/11/06,9010,9085,8775,8835,419643
2008/11/07,8345,8870,8240,8660,593974
2008/11/10,8995,9150,8925,9140,390386
2008/11/11,8895,9060,8685,8790,421995
2008/11/12,8540,8780,8520,8720,403491
2008/11/13,8200,8415,8130,8250,446512
2008/11/14,8740,8780,8390,8490,404207
2008/11/17,8330,8800,8205,8500,521102
2008/11/18,8310,8450,8285,8330,356502
2008/11/19,8275,8380,8110,8265,380666
2008/11/20,7950,7985,7655,7695,384933
2008/11/21,7400,8000,7365,7950,481665
2008/11/25,8350,8410,8070,8330,370629
2008/11/26,8205,8325,8135,8150,354598
2008/11/27,8370,8475,8290,8375,310846
2008/11/28,8390,8530,8335,8495,257840
2008/12/01,8430,8450,8300,8410,259820
2008/12/02,7905,8060,7840,7885,342263
2008/12/03,8025,8075,7880,8020,318290
2008/12/04,8040,8100,7840,7910,332019
2008/12/05,7990,8030,7865,7900,305177
2008/12/08,7975,8375,7970,8350,318277
2008/12/09,8350,8500,8310,8405,333607
2008/12/10,8360,8720,8360,8650,350237
2008/12/11,8570,8725,8505,8695,212849
2008/12/12,8420,8625,8070,8300,484443
2008/12/15,8510,8710,8490,8635,273845
2008/12/16,8590,8640,8470,8575,264112
2008/12/17,8755,8795,8410,8635,374744
2008/12/18,8550,8750,8520,8655,329206
2008/12/19,8665,8785,8580,8590,344788
2008/12/22,8575,8780,8570,8725,191460
2008/12/24,8570,8630,8480,8545,173694
2008/12/25,8545,8660,8535,8610,84522
2008/12/26,8670,8775,8620,8735,155541
2008/12/29,8720,8770,8640,8745,131396
2008/12/30,8705,8910,8705,8875,123702
2009/01/05,9215,9235,9015,9055,148807
2009/01/06,9215,9215,9040,9055,256170
2009/01/07,9165,9345,9135,9230,307908
2009/01/08,9015,9070,8860,8875,288941
2009/01/09,8930,8970,8780,8850,295035
2009/01/13,8555,8555,8380,8380,274503
2009/01/14,8390,8530,8360,8375,311874
2009/01/15,8055,8160,7990,8045,379883
2009/01/16,8160,8280,8055,8250,345388
2009/01/19,8330,8345,8210,8275,207342
2009/01/20,8145,8160,7945,8040,316191
2009/01/21,7795,8010,7785,7880,301221
2009/01/22,7975,8045,7800,8035,356228
2009/01/23,7925,7930,7720,7735,288010
2009/01/26,7685,7800,7575,7590,288812
2009/01/27,7825,8110,7790,8055,363652
2009/01/28,8035,8180,7925,8120,369504
2009/01/29,8260,8310,8130,8205,376585
2009/01/30,8035,8040,7915,7945,291458
2009/02/02,7845,7960,7790,7865,300986
2009/02/03,7840,8100,7780,7785,399951
2009/02/04,7890,8090,7850,8000,357216
2009/02/05,7950,8100,7890,7940,320266
2009/02/06,8135,8175,8020,8055,339373
2009/02/09,8260,8275,7905,7905,357660
2009/02/10,8120,8140,7900,7960,356755
2009/02/12,7805,7860,7660,7755,346011
2009/02/13,7780,7885,7720,7770,293365
2009/02/16,7710,7800,7680,7725,259746
